id,nombre,fecha_ingreso,edad,sexo,fecha_retiro,cargo
33147,Trabajador_33147,2024-08-15,50,M,2025-08-13,Director
33148,Trabajador_33148,2025-06-07,56,F,,Ingeniero
33149,Trabajador_33149,2024-12-20,24,M,,Gerente
33150,Trabajador_33150,2025-01-20,33,F,,Consultor
33151,Trabajador_33151,2023-01-26,32,F,,Director
33152,Trabajador_33152,2022-09-05,39,F,2024-09-16,Ingeniero
33153,Trabajador_33153,2021-07-24,52,M,2022-12-25,Gerente
33154,Trabajador_33154,2022-11-11,31,M,2024-11-16,Ingeniero
33155,Trabajador_33155,2024-10-16,24,F,2025-02-11,Coordinador
33156,Trabajador_33156,2022-03-20,27,M,,Ingeniero
33157,Trabajador_33157,2024-01-20,44,M,,Consultor
33158,Trabajador_33158,2024-01-16,28,M,,Director
33159,Trabajador_33159,2025-05-11,60,M,,Gerente
33160,Trabajador_33160,2025-10-04,40,F,,Consultor
33161,Trabajador_33161,2024-08-09,23,F,,Director
33162,Trabajador_33162,2025-01-06,63,F,,Ingeniero
33163,Trabajador_33163,2025-01-13,24,F,,Consultor
33164,Trabajador_33164,2021-06-01,53,M,,Auxiliar
33165,Trabajador_33165,2022-03-08,51,F,2022-08-17,Ingeniero
33166,Trabajador_33166,2021-02-22,58,M,2021-05-15,Ingeniero
33167,Trabajador_33167,2025-04-21,50,F,,Ingeniero
33168,Trabajador_33168,2022-07-25,26,F,2023-07-01,Auxiliar
33169,Trabajador_33169,2024-03-18,35,M,,Director
33170,Trabajador_33170,2021-03-21,62,M,2023-10-02,Auxiliar
33171,Trabajador_33171,2025-09-22,40,F,,Ingeniero
33172,Trabajador_33172,2025-10-17,35,M,,Coordinador
33173,Trabajador_33173,2022-02-05,19,F,2022-03-07,Gerente
33174,Trabajador_33174,2022-01-15,44,M,2024-11-18,Director
33175,Trabajador_33175,2021-09-11,44,F,2022-09-19,Coordinador
33176,Trabajador_33176,2023-06-17,20,F,2024-12-20,Analista
33177,Trabajador_33177,2020-05-01,51,F,2023-12-28,Director
33178,Trabajador_33178,2025-04-05,19,M,,Coordinador
33179,Trabajador_33179,2024-11-28,46,F,,Auxiliar
33180,Trabajador_33180,2022-03-13,24,F,,Director
33181,Trabajador_33181,2024-06-22,60,F,,Director
33182,Trabajador_33182,2022-11-05,61,F,2024-05-06,Ingeniero
33183,Trabajador_33183,2024-01-13,49,M,2025-02-07,Coordinador
33184,Trabajador_33184,2025-01-27,44,F,,Analista
33185,Trabajador_33185,2024-12-06,24,M,,Analista
33186,Trabajador_33186,2021-10-05,18,M,2023-03-09,Ingeniero
33187,Trabajador_33187,2023-04-20,40,M,2023-06-11,Auxiliar
33188,Trabajador_33188,2023-06-28,45,F,,Gerente
33189,Trabajador_33189,2025-09-27,52,F,,Coordinador
33190,Trabajador_33190,2023-10-05,55,M,2025-04-07,Ingeniero
33191,Trabajador_33191,2024-01-22,44,F,,Ingeniero
33192,Trabajador_33192,2024-09-10,27,F,2025-02-06,Gerente
33193,Trabajador_33193,2025-01-08,38,M,,Director
33194,Trabajador_33194,2022-01-18,31,F,2025-10-14,Gerente
33195,Trabajador_33195,2024-11-13,33,M,2025-12-15,Auxiliar
33196,Trabajador_33196,2024-05-10,20,F,2025-04-12,Ingeniero
33197,Trabajador_33197,2024-04-24,38,F,,Auxiliar
33198,Trabajador_33198,2024-02-10,55,F,2025-12-12,Gerente
33199,Trabajador_33199,2024-01-14,23,M,,Gerente
33200,Trabajador_33200,2024-11-22,58,M,,Coordinador
33201,Trabajador_33201,2022-09-16,23,M,2025-09-13,Ingeniero
33202,Trabajador_33202,2025-03-06,34,M,,Coordinador
33203,Trabajador_33203,2024-08-23,47,M,,Coordinador
33204,Trabajador_33204,2021-04-13,33,F,2021-07-02,Gerente
33205,Trabajador_33205,2023-09-15,41,M,2024-03-09,Director
33206,Trabajador_33206,2022-08-16,56,M,,Auxiliar
33207,Trabajador_33207,2022-06-28,57,F,2025-08-09,Analista
33208,Trabajador_33208,2022-05-15,38,F,2025-01-21,Analista
33209,Trabajador_33209,2023-02-07,42,M,2023-06-20,Ingeniero
33210,Trabajador_33210,2025-05-27,20,M,,Director
33211,Trabajador_33211,2025-09-18,23,M,,Director
33212,Trabajador_33212,2022-08-28,29,M,2025-06-09,Auxiliar
33213,Trabajador_33213,2023-03-12,39,F,,Analista
33214,Trabajador_33214,2021-10-10,20,F,2022-12-07,Ingeniero
33215,Trabajador_33215,2025-04-27,44,F,,Analista
33216,Trabajador_33216,2025-09-03,45,F,,Analista
33217,Trabajador_33217,2025-12-06,39,M,,Analista
33218,Trabajador_33218,2024-09-28,48,M,2025-05-24,Auxiliar
33219,Trabajador_33219,2025-07-11,54,F,,Coordinador
33220,Trabajador_33220,2022-09-20,59,F,2023-02-28,Gerente
33221,Trabajador_33221,2025-05-23,32,M,,Director
33222,Trabajador_33222,2025-01-11,49,M,,Analista
33223,Trabajador_33223,2025-01-18,21,M,,Consultor
33224,Trabajador_33224,2022-11-22,36,M,2025-02-05,Director
33225,Trabajador_33225,2023-04-23,63,F,2025-10-30,Consultor
33226,Trabajador_33226,2024-05-18,58,F,2025-01-17,Analista
33227,Trabajador_33227,2024-12-13,57,F,,Coordinador
33228,Trabajador_33228,2020-12-27,24,M,2022-02-11,Auxiliar
33229,Trabajador_33229,2024-08-25,45,M,,Gerente
33230,Trabajador_33230,2025-03-09,19,M,2025-10-28,Coordinador
33231,Trabajador_33231,2022-07-15,46,F,2025-10-02,Analista
33232,Trabajador_33232,2023-07-28,39,M,,Ingeniero
33233,Trabajador_33233,2025-06-16,21,M,,Director
33234,Trabajador_33234,2024-05-11,45,F,,Coordinador
33235,Trabajador_33235,2024-08-14,49,F,2025-09-04,Analista
33236,Trabajador_33236,2025-04-06,35,F,,Consultor
33237,Trabajador_33237,2025-09-04,54,F,,Director
33238,Trabajador_33238,2021-07-02,54,F,2024-06-19,Director
33239,Trabajador_33239,2021-05-12,36,F,2025-02-16,Consultor
33240,Trabajador_33240,2021-08-11,29,M,2024-05-22,Gerente
33241,Trabajador_33241,2024-01-09,27,M,,Ingeniero
33242,Trabajador_33242,2022-08-04,20,F,,Coordinador
33243,Trabajador_33243,2024-03-15,50,M,,Analista
33244,Trabajador_33244,2022-10-28,27,M,2025-06-06,Consultor
33245,Trabajador_33245,2022-03-08,55,M,2023-07-27,Gerente
33246,Trabajador_33246,2023-05-02,37,F,,Coordinador
33247,Trabajador_33247,2022-11-08,26,M,2025-07-02,Coordinador
33248,Trabajador_33248,2022-12-02,37,M,2023-09-30,Consultor
33249,Trabajador_33249,2024-10-02,42,M,,Analista
33250,Trabajador_33250,2023-11-22,38,M,,Director
33251,Trabajador_33251,2025-10-11,33,M,,Coordinador
33252,Trabajador_33252,2025-08-16,42,M,,Ingeniero
33253,Trabajador_33253,2022-10-03,24,M,,Coordinador
33254,Trabajador_33254,2025-12-06,31,F,,Auxiliar
33255,Trabajador_33255,2024-12-14,44,M,,Director
33256,Trabajador_33256,2025-03-01,56,F,,Ingeniero
33257,Trabajador_33257,2023-01-04,58,M,,Analista
33258,Trabajador_33258,2024-07-02,18,M,2025-10-03,Director
33259,Trabajador_33259,2024-12-19,43,M,,Analista
33260,Trabajador_33260,2025-08-12,22,M,,Gerente
33261,Trabajador_33261,2024-08-15,64,F,2025-03-09,Director
33262,Trabajador_33262,2023-09-06,60,M,2023-11-17,Director
33263,Trabajador_33263,2022-03-11,43,F,2024-09-17,Ingeniero
33264,Trabajador_33264,2025-10-17,32,F,,Coordinador
33265,Trabajador_33265,2024-11-25,36,F,,Coordinador
33266,Trabajador_33266,2022-09-01,27,F,,Auxiliar
33267,Trabajador_33267,2022-05-13,45,M,2023-01-22,Ingeniero
33268,Trabajador_33268,2022-09-15,42,F,2023-11-23,Ingeniero
33269,Trabajador_33269,2020-10-22,48,M,2021-02-07,Gerente
33270,Trabajador_33270,2024-10-26,37,M,2025-08-16,Auxiliar
33271,Trabajador_33271,2024-02-23,48,M,2025-07-01,Gerente
33272,Trabajador_33272,2025-03-26,60,F,,Consultor
33273,Trabajador_33273,2025-07-11,60,F,,Auxiliar
33274,Trabajador_33274,2024-04-11,23,F,2024-07-25,Consultor
33275,Trabajador_33275,2024-03-10,25,M,,Ingeniero
33276,Trabajador_33276,2025-09-28,47,F,,Ingeniero
33277,Trabajador_33277,2021-05-15,65,M,2024-11-23,Ingeniero
33278,Trabajador_33278,2023-06-18,43,M,,Director
33279,Trabajador_33279,2025-12-20,55,M,,Consultor
33280,Trabajador_33280,2025-06-05,51,M,,Coordinador
33281,Trabajador_33281,2022-08-03,58,M,2022-09-06,Ingeniero
33282,Trabajador_33282,2020-08-19,55,M,2021-04-15,Analista
33283,Trabajador_33283,2023-11-02,48,F,2024-09-17,Coordinador
33284,Trabajador_33284,2025-06-19,27,M,,Ingeniero
33285,Trabajador_33285,2024-10-23,59,F,,Director
33286,Trabajador_33286,2021-11-21,40,M,2025-07-30,Auxiliar
33287,Trabajador_33287,2024-07-03,23,M,,Consultor
33288,Trabajador_33288,2020-01-09,63,M,2022-04-13,Ingeniero
33289,Trabajador_33289,2025-07-20,59,M,,Consultor
33290,Trabajador_33290,2023-01-13,62,F,,Director
33291,Trabajador_33291,2025-07-15,49,M,,Analista
33292,Trabajador_33292,2023-03-28,50,M,,Ingeniero
33293,Trabajador_33293,2024-09-12,20,F,,Analista
33294,Trabajador_33294,2024-04-09,36,M,2024-05-23,Director
33295,Trabajador_33295,2025-02-07,41,M,,Ingeniero
33296,Trabajador_33296,2025-01-18,20,F,2025-08-15,Ingeniero
33297,Trabajador_33297,2024-08-27,37,F,,Ingeniero
33298,Trabajador_33298,2024-10-08,36,M,,Gerente
33299,Trabajador_33299,2022-08-01,54,F,,Ingeniero
33300,Trabajador_33300,2022-11-11,38,F,2025-10-24,Analista
33301,Trabajador_33301,2023-11-21,61,M,2024-01-24,Analista
33302,Trabajador_33302,2025-03-07,42,F,2025-12-11,Gerente
33303,Trabajador_33303,2022-12-20,51,F,2025-07-16,Auxiliar
33304,Trabajador_33304,2024-09-03,49,F,,Director
33305,Trabajador_33305,2025-12-06,32,M,,Director
33306,Trabajador_33306,2025-04-23,24,F,,Coordinador
33307,Trabajador_33307,2023-08-17,18,M,2023-09-27,Ingeniero
33308,Trabajador_33308,2023-03-02,64,F,,Ingeniero
33309,Trabajador_33309,2024-06-22,50,M,2025-09-08,Auxiliar
33310,Trabajador_33310,2024-12-07,24,M,,Coordinador
33311,Trabajador_33311,2022-05-04,44,F,2023-06-19,Auxiliar
33312,Trabajador_33312,2025-11-11,45,F,,Ingeniero
33313,Trabajador_33313,2023-11-12,51,M,,Ingeniero
33314,Trabajador_33314,2022-04-20,64,M,2022-09-03,Ingeniero
33315,Trabajador_33315,2025-09-07,36,M,,Analista
33316,Trabajador_33316,2023-02-16,59,M,2023-08-18,Director
33317,Trabajador_33317,2022-11-12,18,F,,Consultor
33318,Trabajador_33318,2021-02-20,46,F,2024-09-14,Analista
33319,Trabajador_33319,2024-07-02,59,F,,Coordinador
33320,Trabajador_33320,2023-01-02,26,F,,Coordinador
33321,Trabajador_33321,2025-02-10,20,F,,Auxiliar
33322,Trabajador_33322,2023-04-11,29,F,2025-12-26,Gerente
33323,Trabajador_33323,2025-09-20,28,M,,Analista
33324,Trabajador_33324,2025-10-14,30,M,,Auxiliar
33325,Trabajador_33325,2022-02-23,24,F,2025-09-09,Gerente
33326,Trabajador_33326,2022-10-11,40,F,,Analista
33327,Trabajador_33327,2023-03-01,28,M,2024-06-13,Ingeniero
33328,Trabajador_33328,2023-10-08,35,F,,Gerente
33329,Trabajador_33329,2020-03-25,65,M,2021-08-18,Coordinador
33330,Trabajador_33330,2024-11-07,31,M,,Gerente
33331,Trabajador_33331,2020-02-24,39,F,2020-10-12,Director
33332,Trabajador_33332,2024-06-22,51,F,2024-08-24,Director
33333,Trabajador_33333,2020-09-27,60,F,2023-06-01,Analista
33334,Trabajador_33334,2021-03-07,46,M,2024-09-12,Consultor
33335,Trabajador_33335,2025-09-11,28,F,,Ingeniero
33336,Trabajador_33336,2024-08-14,39,M,,Analista
33337,Trabajador_33337,2025-08-20,35,M,,Ingeniero
33338,Trabajador_33338,2025-07-10,65,F,,Coordinador
33339,Trabajador_33339,2025-08-19,48,F,,Analista
33340,Trabajador_33340,2023-07-14,31,M,2025-04-18,Analista
33341,Trabajador_33341,2025-04-16,28,F,2025-06-09,Consultor
33342,Trabajador_33342,2023-03-11,20,F,2024-03-16,Director
33343,Trabajador_33343,2022-05-16,57,M,2023-06-10,Ingeniero
33344,Trabajador_33344,2021-04-25,44,F,2023-04-26,Coordinador
33345,Trabajador_33345,2025-09-05,62,M,,Gerente
33346,Trabajador_33346,2022-10-19,34,M,,Coordinador
33347,Trabajador_33347,2025-11-06,61,F,,Auxiliar
33348,Trabajador_33348,2021-11-06,48,F,,Consultor
33349,Trabajador_33349,2023-03-04,50,M,2024-07-04,Gerente
33350,Trabajador_33350,2023-11-28,47,F,,Director
33351,Trabajador_33351,2022-12-03,39,M,,Ingeniero
33352,Trabajador_33352,2025-01-20,45,M,,Ingeniero
33353,Trabajador_33353,2022-07-21,23,F,2023-03-07,Auxiliar
33354,Trabajador_33354,2022-10-20,38,F,2023-03-05,Gerente
33355,Trabajador_33355,2023-08-16,36,F,,Ingeniero
33356,Trabajador_33356,2024-07-18,58,M,,Gerente
33357,Trabajador_33357,2025-10-02,26,M,,Auxiliar
33358,Trabajador_33358,2025-03-08,37,F,,Ingeniero
33359,Trabajador_33359,2025-08-04,60,M,,Ingeniero
33360,Trabajador_33360,2022-06-27,47,F,,Coordinador
33361,Trabajador_33361,2023-11-16,30,F,,Coordinador
33362,Trabajador_33362,2022-12-19,56,M,2024-01-22,Coordinador
33363,Trabajador_33363,2024-07-05,38,F,,Auxiliar
33364,Trabajador_33364,2023-06-19,34,F,,Ingeniero
33365,Trabajador_33365,2021-08-21,53,M,2025-03-31,Ingeniero
33366,Trabajador_33366,2023-08-27,18,F,,Ingeniero
33367,Trabajador_33367,2025-12-09,27,M,,Consultor
33368,Trabajador_33368,2025-01-03,52,M,,Ingeniero
33369,Trabajador_33369,2022-01-04,42,F,2023-04-26,Director
33370,Trabajador_33370,2023-05-25,31,M,2024-04-09,Consultor
33371,Trabajador_33371,2025-12-03,64,M,,Analista
33372,Trabajador_33372,2025-05-23,62,M,,Coordinador
33373,Trabajador_33373,2022-06-21,18,F,2023-03-05,Analista
33374,Trabajador_33374,2020-02-16,42,M,2020-07-02,Coordinador
33375,Trabajador_33375,2022-09-05,57,F,,Analista
33376,Trabajador_33376,2022-09-06,18,F,,Auxiliar
33377,Trabajador_33377,2023-06-26,46,M,,Gerente
33378,Trabajador_33378,2025-05-02,49,F,,Analista
33379,Trabajador_33379,2022-04-21,24,F,2025-10-29,Ingeniero
33380,Trabajador_33380,2025-05-27,41,M,,Director
33381,Trabajador_33381,2025-08-09,46,M,,Analista
33382,Trabajador_33382,2020-05-16,26,F,2020-10-12,Coordinador
33383,Trabajador_33383,2022-11-19,30,M,2024-07-24,Ingeniero
33384,Trabajador_33384,2024-07-03,48,M,,Analista
33385,Trabajador_33385,2023-06-01,21,M,2023-09-29,Director
33386,Trabajador_33386,2024-04-19,53,F,,Analista
33387,Trabajador_33387,2024-09-14,29,M,,Gerente
33388,Trabajador_33388,2022-09-16,59,F,2023-06-20,Auxiliar
33389,Trabajador_33389,2024-09-21,35,M,,Auxiliar
33390,Trabajador_33390,2021-06-05,34,M,2022-08-11,Consultor
33391,Trabajador_33391,2024-01-13,61,F,,Coordinador
33392,Trabajador_33392,2020-03-01,35,M,2022-01-03,Ingeniero
33393,Trabajador_33393,2021-09-24,37,M,2023-09-17,Consultor
33394,Trabajador_33394,2023-09-11,42,F,2024-09-04,Director
33395,Trabajador_33395,2023-09-27,55,F,,Analista
33396,Trabajador_33396,2020-01-01,43,F,,Gerente
33397,Trabajador_33397,2024-02-13,32,F,2025-06-29,Ingeniero
33398,Trabajador_33398,2022-06-28,53,F,2023-11-26,Ingeniero
33399,Trabajador_33399,2024-06-15,53,M,,Gerente
33400,Trabajador_33400,2024-10-15,45,M,,Ingeniero
33401,Trabajador_33401,2025-11-17,19,M,,Ingeniero
33402,Trabajador_33402,2024-11-14,38,M,,Coordinador
33403,Trabajador_33403,2023-03-11,29,M,2025-07-29,Ingeniero
33404,Trabajador_33404,2025-01-21,41,F,,Auxiliar
33405,Trabajador_33405,2023-03-14,45,F,2024-12-14,Director
33406,Trabajador_33406,2020-01-19,65,M,2021-02-16,Analista
33407,Trabajador_33407,2025-01-13,34,F,,Consultor
33408,Trabajador_33408,2022-11-17,52,F,,Coordinador
33409,Trabajador_33409,2021-10-15,37,F,,Coordinador
33410,Trabajador_33410,2023-03-25,21,F,2025-08-22,Analista
33411,Trabajador_33411,2024-04-26,32,F,,Coordinador
33412,Trabajador_33412,2025-12-01,35,F,,Gerente
33413,Trabajador_33413,2023-02-16,38,F,2024-11-18,Director
33414,Trabajador_33414,2023-05-15,29,M,,Consultor
33415,Trabajador_33415,2020-04-11,55,F,2023-02-03,Coordinador
33416,Trabajador_33416,2024-07-25,32,M,,Coordinador
33417,Trabajador_33417,2024-06-22,50,M,2024-09-27,Coordinador
33418,Trabajador_33418,2025-04-09,49,F,,Coordinador
33419,Trabajador_33419,2025-02-05,30,M,,Analista
33420,Trabajador_33420,2024-08-21,64,M,,Gerente
33421,Trabajador_33421,2025-01-08,63,M,,Coordinador
33422,Trabajador_33422,2025-09-27,44,F,,Gerente
33423,Trabajador_33423,2024-05-15,32,F,,Director
33424,Trabajador_33424,2024-05-17,41,F,2025-05-06,Analista
33425,Trabajador_33425,2022-03-15,44,F,2022-07-20,Analista
33426,Trabajador_33426,2022-06-08,60,F,2023-12-09,Analista
33427,Trabajador_33427,2025-01-14,42,M,,Analista
33428,Trabajador_33428,2024-07-15,37,F,,Director
33429,Trabajador_33429,2024-09-09,49,M,,Director
33430,Trabajador_33430,2022-12-26,20,F,2024-06-11,Ingeniero
33431,Trabajador_33431,2023-05-22,21,M,,Ingeniero
33432,Trabajador_33432,2025-01-01,63,F,,Analista
33433,Trabajador_33433,2022-12-07,28,F,2023-09-19,Consultor
33434,Trabajador_33434,2023-04-05,38,M,2023-09-15,Ingeniero
33435,Trabajador_33435,2022-05-26,18,F,2024-12-26,Auxiliar
33436,Trabajador_33436,2025-07-23,26,F,,Director
33437,Trabajador_33437,2025-08-18,59,F,,Gerente
33438,Trabajador_33438,2024-07-15,24,F,,Coordinador
33439,Trabajador_33439,2023-02-09,41,F,2025-01-10,Ingeniero
33440,Trabajador_33440,2025-08-25,30,F,2025-12-11,Gerente
33441,Trabajador_33441,2024-08-22,23,M,,Analista
33442,Trabajador_33442,2023-11-10,49,M,2024-01-24,Analista
33443,Trabajador_33443,2021-09-24,62,M,2022-10-14,Gerente
33444,Trabajador_33444,2021-12-14,28,M,2025-07-24,Director
33445,Trabajador_33445,2022-10-03,31,M,2025-11-05,Consultor
33446,Trabajador_33446,2021-05-25,23,F,2022-10-06,Coordinador
33447,Trabajador_33447,2023-04-15,47,F,2025-02-01,Ingeniero
33448,Trabajador_33448,2025-06-04,38,F,,Ingeniero
33449,Trabajador_33449,2023-04-16,21,M,2024-01-31,Gerente
33450,Trabajador_33450,2021-10-23,64,F,2025-01-21,Ingeniero
33451,Trabajador_33451,2024-12-10,35,F,,Analista
33452,Trabajador_33452,2024-10-26,58,M,,Gerente
33453,Trabajador_33453,2023-11-09,38,F,,Director
33454,Trabajador_33454,2025-07-03,56,M,,Analista
33455,Trabajador_33455,2022-12-09,55,F,2024-08-11,Auxiliar
33456,Trabajador_33456,2020-01-13,48,M,2022-08-23,Analista
33457,Trabajador_33457,2025-11-18,32,M,,Consultor
33458,Trabajador_33458,2020-01-15,57,M,,Coordinador
33459,Trabajador_33459,2023-11-21,40,M,2025-07-24,Analista
33460,Trabajador_33460,2024-08-03,18,M,2024-11-18,Auxiliar
33461,Trabajador_33461,2021-09-06,20,M,2024-09-01,Analista
33462,Trabajador_33462,2024-01-04,60,M,,Analista
33463,Trabajador_33463,2024-09-18,56,M,,Auxiliar
33464,Trabajador_33464,2024-03-20,58,F,,Coordinador
33465,Trabajador_33465,2024-01-15,23,F,2025-01-23,Director
33466,Trabajador_33466,2024-11-14,65,M,,Analista
33467,Trabajador_33467,2024-12-28,21,M,,Coordinador
33468,Trabajador_33468,2025-02-07,50,M,2025-06-10,Consultor
33469,Trabajador_33469,2022-11-03,18,F,,Analista
33470,Trabajador_33470,2025-05-04,18,F,2025-11-29,Ingeniero
33471,Trabajador_33471,2021-07-20,27,M,2024-07-06,Consultor
33472,Trabajador_33472,2020-09-24,54,M,2021-01-14,Coordinador
33473,Trabajador_33473,2024-04-28,60,F,2024-06-28,Consultor
33474,Trabajador_33474,2024-03-03,44,M,2024-12-06,Auxiliar
33475,Trabajador_33475,2023-04-24,49,M,2023-12-08,Coordinador
33476,Trabajador_33476,2024-05-22,22,F,,Analista
33477,Trabajador_33477,2025-09-21,50,M,,Analista
33478,Trabajador_33478,2024-06-27,61,M,,Auxiliar
33479,Trabajador_33479,2024-10-14,26,F,,Coordinador
33480,Trabajador_33480,2021-04-06,35,M,2022-05-30,Coordinador
33481,Trabajador_33481,2022-11-01,28,M,,Director
33482,Trabajador_33482,2025-01-08,50,M,,Ingeniero
33483,Trabajador_33483,2023-05-20,55,M,,Coordinador
33484,Trabajador_33484,2024-10-26,33,F,,Director
33485,Trabajador_33485,2024-03-13,61,F,2025-10-10,Analista
33486,Trabajador_33486,2024-12-05,48,M,2025-01-07,Gerente
33487,Trabajador_33487,2025-03-21,31,F,,Consultor
33488,Trabajador_33488,2024-05-04,19,M,,Auxiliar
33489,Trabajador_33489,2024-01-13,59,F,,Gerente
33490,Trabajador_33490,2023-04-25,32,F,,Gerente
33491,Trabajador_33491,2021-07-28,63,M,,Ingeniero
33492,Trabajador_33492,2022-05-09,29,M,,Analista
33493,Trabajador_33493,2025-04-03,40,M,,Consultor
33494,Trabajador_33494,2025-09-02,53,M,2025-12-25,Gerente
33495,Trabajador_33495,2023-04-02,65,F,2025-06-09,Auxiliar
33496,Trabajador_33496,2020-02-12,43,F,,Consultor
33497,Trabajador_33497,2021-10-12,44,F,2024-08-26,Director
33498,Trabajador_33498,2021-08-08,30,F,2021-10-02,Auxiliar
33499,Trabajador_33499,2025-12-18,46,F,,Ingeniero
33500,Trabajador_33500,2025-02-03,51,M,,Ingeniero
33501,Trabajador_33501,2023-02-21,62,M,2023-11-17,Director
33502,Trabajador_33502,2022-09-08,51,M,2025-04-10,Consultor
33503,Trabajador_33503,2020-12-12,35,F,2022-07-26,Director
33504,Trabajador_33504,2022-09-06,27,F,2022-11-19,Gerente
33505,Trabajador_33505,2025-02-11,24,F,,Director
33506,Trabajador_33506,2024-11-24,49,M,,Coordinador
33507,Trabajador_33507,2025-03-16,29,M,2025-06-05,Director
33508,Trabajador_33508,2024-05-16,27,M,2024-11-22,Analista
33509,Trabajador_33509,2023-01-24,21,M,2025-02-04,Director
33510,Trabajador_33510,2025-06-07,49,F,,Analista
33511,Trabajador_33511,2024-01-22,48,F,,Consultor
33512,Trabajador_33512,2022-05-24,18,M,,Director
33513,Trabajador_33513,2023-09-25,45,F,,Auxiliar
33514,Trabajador_33514,2023-02-01,39,F,2024-06-23,Ingeniero
33515,Trabajador_33515,2024-09-17,20,F,2024-11-29,Ingeniero
33516,Trabajador_33516,2021-07-19,20,M,2023-12-19,Coordinador
33517,Trabajador_33517,2023-12-13,26,M,2024-11-22,Consultor
33518,Trabajador_33518,2025-08-18,62,F,,Ingeniero
33519,Trabajador_33519,2020-04-03,48,F,2024-02-06,Coordinador
33520,Trabajador_33520,2025-01-05,56,F,,Coordinador
33521,Trabajador_33521,2023-02-06,44,M,,Auxiliar
33522,Trabajador_33522,2025-12-27,25,M,,Ingeniero
33523,Trabajador_33523,2020-10-21,48,M,2021-06-30,Analista
33524,Trabajador_33524,2025-04-08,49,F,,Gerente
33525,Trabajador_33525,2024-01-06,56,F,2025-02-10,Consultor
33526,Trabajador_33526,2021-07-18,44,M,2024-07-26,Auxiliar
33527,Trabajador_33527,2025-06-05,22,F,,Coordinador
33528,Trabajador_33528,2022-10-22,64,M,2023-10-27,Director
33529,Trabajador_33529,2024-05-16,58,M,,Consultor
33530,Trabajador_33530,2023-12-20,22,F,2025-02-11,Director
33531,Trabajador_33531,2024-09-09,58,F,,Ingeniero
33532,Trabajador_33532,2023-11-16,23,F,,Director
33533,Trabajador_33533,2023-12-08,30,F,,Auxiliar
33534,Trabajador_33534,2025-11-23,29,F,,Auxiliar
33535,Trabajador_33535,2022-01-05,26,M,2025-02-19,Coordinador
33536,Trabajador_33536,2022-02-19,44,F,2024-12-30,Consultor
33537,Trabajador_33537,2023-08-02,49,M,2025-05-24,Coordinador
33538,Trabajador_33538,2023-10-06,31,M,,Consultor
33539,Trabajador_33539,2022-04-23,29,F,2024-09-07,Auxiliar
33540,Trabajador_33540,2025-11-06,49,F,,Gerente
33541,Trabajador_33541,2023-07-07,37,M,2024-02-19,Analista
33542,Trabajador_33542,2025-05-07,49,M,,Consultor
